decade,tried,deaths,country
1620,1,1,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,40,40,Germany
1620,2,NA,Germany
1620,1,NA,Germany
1620,3,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,NA,Germany
1620,1,1,Germany
1620,1,0,Germany
1620,1,0,Germany
1620,5,0,Germany
1620,3,0,Germany
1620,1,0,Germany
1620,5,NA,Germany
1620,2,0,Germany
1620,1,0,Germany
1620,1,0,Germany
1620,1,0,Germany
1620,1,0,Germany
1620,1,0,Germany
1630,18,18,Germany
1630,16,16,Germany
1630,29,29,Germany
1630,2,NA,Germany
1630,2,NA,Germany
1630,7,1,Germany
1630,4,NA,Germany
1630,2,NA,Germany
1630,2,NA,Germany
1630,1,NA,Germany
1630,2,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,2,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,6,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,2,2,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,2,NA,Germany
1630,1,NA,Germany
1630,2,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,1,NA,Germany
1630,5,NA,Germany
1630,1,NA,Germany
1630,1,0,Germany
1630,1,0,Germany
1630,1,0,Germany
1630,2,0,Germany
1630,4,0,Germany
1630,1,0,Germany
1630,2,1,Germany
1630,1,NA,Germany
1630,1,0,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,1,Germany
1640,7,1,Germany
1640,4,NA,Germany
1640,3,NA,Germany
1640,2,1,Germany
1640,2,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,3,1,Germany
1640,1,NA,Germany
1640,5,1,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,1,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,2,NA,Germany
1640,1,NA,Germany
1640,1,NA,Germany
1640,3,0,Germany
1640,10,5,Germany
1640,1,0,Germany
1640,2,0,Germany
1640,1,0,Germany
1640,2,0,Germany
1640,1,NA,Germany
1650,3,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,1,Germany
1650,1,NA,Germany
1650,7,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,1,NA,Germany
1650,5,NA,Germany
1650,2,NA,Germany
1650,1,NA,Germany
1650,3,2,Germany
1650,2,NA,Germany
1650,5,1,Germany
1650,5,1,Germany
1650,1,NA,Germany
1650,42,15,Germany
1650,1,NA,Germany
1650,3,3,Germany
1650,3,NA,Germany
1650,1,1,Germany
1650,3,3,Germany
1650,2,NA,Germany
1650,1,1,Germany
1650,1,0,Germany
1650,2,0,Germany
1650,2,0,Germany
1650,1,NA,Germany
1650,2,0,Germany
1650,1,0,Germany
1650,1,NA,Germany
1650,1,0,Germany
1650,1,0,Germany
1650,1,NA,Germany
1650,2,0,Germany
1650,1,0,Germany
1650,2,0,Germany
1650,2,0,Germany
1660,2,2,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,6,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,4,1,Germany
1660,1,1,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,2,NA,Germany
1660,2,2,Germany
1660,1,1,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,2,NA,Germany
1660,2,2,Germany
1660,1,NA,Germany
1660,2,NA,Germany
1660,2,NA,Germany
1660,1,NA,Germany
1660,4,NA,Germany
1660,4,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,1,Germany
1660,1,NA,Germany
1660,1,1,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,4,3,Germany
1660,3,NA,Germany
1660,2,1,Germany
1660,1,1,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,1,1,Germany
1660,2,NA,Germany
1660,1,0,Germany
1660,1,0,Germany
1660,1,0,Germany
1660,2,0,Germany
1660,5,0,Germany
1660,2,0,Germany
1660,2,0,Germany
1660,1,NA,Germany
1660,1,NA,Germany
1660,2,0,Germany
1660,5,0,Germany
1660,6,0,Germany
1660,1,0,Germany
1660,1,NA,Germany
1660,2,NA,Germany
1660,1,0,Germany
1660,1,NA,Germany
1660,2,0,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,3,NA,Germany
1670,2,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,5,NA,Germany
1670,7,NA,Germany
1670,2,NA,Germany
1670,2,NA,Germany
1670,9,NA,Germany
1670,1,NA,Germany
1670,5,NA,Germany
1670,1,NA,Germany
1670,6,NA,Germany
1670,11,NA,Germany
1670,1,1,Germany
1670,3,NA,Germany
1670,1,1,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,1,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,5,5,Germany
1670,10,NA,Germany
1670,11,NA,Germany
1670,3,NA,Germany
1670,1,NA,Germany
1670,4,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,6,6,Germany
1670,3,NA,Germany
1670,1,NA,Germany
1670,4,NA,Germany
1670,7,7,Germany
1670,3,1,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,0,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,0,Germany
1670,1,1,Germany
1670,1,0,Germany
1670,1,0,Germany
1670,1,NA,Germany
1670,1,0,Germany
1670,1,NA,Germany
1670,1,0,Germany
1670,6,1,Germany
1670,1,0,Germany
1670,1,0,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,1,0,Germany
1670,1,0,Germany
1670,6,0,Germany
1670,1,0,Germany
1670,3,NA,Germany
1670,2,0,Germany
1670,1,NA,Germany
1670,1,NA,Germany
1670,3,0,Germany
1670,1,NA,Germany
1670,10,0,Germany
1670,2,0,Germany
1670,2,0,Germany
1670,2,NA,Germany
1670,3,NA,Germany
1670,1,NA,Germany
1670,1,0,Germany
1670,27,0,Germany
1670,1,NA,Germany
1670,1,0,Germany
1670,2,0,Germany
1670,1,NA,Germany
1670,2,NA,Germany
1680,1,NA,Germany
1680,3,NA,Germany
1680,1,NA,Germany
1680,6,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,1,Germany
1680,2,2,Germany
1680,4,NA,Germany
1680,1,1,Germany
1680,2,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,3,1,Germany
1680,2,1,Germany
1680,1,NA,Germany
1680,2,NA,Germany
1680,1,NA,Germany
1680,5,5,Germany
1680,1,NA,Germany
1680,4,3,Germany
1680,2,NA,Germany
1680,4,4,Germany
1680,2,2,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,1,Germany
1680,1,NA,Germany
1680,1,1,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,2,NA,Germany
1680,19,NA,Germany
1680,2,NA,Germany
1680,2,NA,Germany
1680,2,0,Germany
1680,4,0,Germany
1680,1,NA,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,12,0,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,3,3,Germany
1680,1,NA,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,5,0,Germany
1680,3,0,Germany
1680,1,0,Germany
1680,1,NA,Germany
1680,1,NA,Germany
1680,4,0,Germany
1680,1,NA,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,5,0,Germany
1680,1,NA,Germany
1680,1,0,Germany
1680,4,0,Germany
1680,1,0,Germany
1680,2,NA,Germany
1680,1,0,Germany
1680,7,0,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,3,0,Germany
1680,1,0,Germany
1680,2,0,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,1,NA,Germany
1680,7,0,Germany
1680,1,0,Germany
1680,2,0,Germany
1680,4,0,Germany
1680,2,0,Germany
1680,2,0,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,1,0,Germany
1680,3,1,Germany
1680,4,NA,Germany
1690,1,1,Germany
1690,1,NA,Germany
1690,1,NA,Germany
1690,1,NA,Germany
1690,1,1,Germany
1690,1,NA,Germany
1690,3,1,Germany
1690,14,14,Germany
1690,2,NA,Germany
1690,2,NA,Germany
1690,1,NA,Germany
1690,2,NA,Germany
1690,8,8,Germany
1690,1,1,Germany
1690,12,1,Germany
1690,1,NA,Germany
1690,2,NA,Germany
1690,2,NA,Germany
1690,2,2,Germany
1690,5,5,Germany
1690,1,NA,Germany
1690,1,NA,Germany
1690,2,NA,Germany
1690,2,NA,Germany
1690,1,1,Germany
1690,4,3,Germany
1690,1,NA,Germany
1690,2,1,Germany
1690,5,2,Germany
1690,1,NA,Germany
1690,1,NA,Germany
1690,2,NA,Germany
1690,1,NA,Germany
1690,1,NA,Germany
1690,5,0,Germany
1690,14,0,Germany
1690,2,NA,Germany
1690,1,1,Germany
1690,4,1,Germany
1690,2,NA,Germany
1690,2,NA,Germany
1690,1,0,Germany
1690,1,0,Germany
1690,5,0,Germany
1690,1,0,Germany
1690,4,0,Germany
1690,11,0,Germany
1690,1,NA,Germany
1690,2,NA,Germany
1690,1,NA,Germany
1690,1,0,Germany
1690,1,NA,Germany
1690,1,0,Germany
1690,2,0,Germany
1690,1,0,Germany
1690,3,0,Germany
1690,1,0,Germany
1690,1,0,Germany
1690,1,0,Germany
1690,2,0,Germany
1690,2,0,Germany
1690,2,0,Germany
1690,1,0,Germany
1690,2,2,Germany
1690,1,0,Germany
1690,2,0,Germany
1690,1,0,Germany
1690,2,0,Germany
1690,3,1,Germany
1690,1,0,Germany
1690,2,0,Germany
1690,3,NA,Germany
1690,1,0,Germany
1690,1,0,Germany
1690,1,NA,Germany
1690,1,0,Germany
1690,1,NA,Germany
1690,1,0,Germany
1700,1,NA,Germany
1700,1,NA,Germany
1700,1,NA,Germany
1700,1,NA,Germany
1700,1,NA,Germany
1700,1,NA,Germany
1700,1,NA,Germany
1700,3,NA,Germany
1700,4,NA,Germany
1700,1,NA,Germany
1700,1,NA,Germany
1700,2,NA,Germany
1700,1,NA,Germany
1700,5,3,Germany
1700,1,NA,Germany
1700,6,6,Germany
1700,1,NA,Germany
1700,1,NA,Germany
1700,1,1,Germany
1700,1,NA,Germany
1700,1,NA,Germany
1700,1,NA,Germany
1700,1,NA,Germany
1700,1,NA,Germany
1700,7,1,Germany
1700,1,NA,Germany
1700,12,12,Germany
1700,5,1,Germany
1700,1,NA,Germany
1700,3,1,Germany
1700,1,NA,Germany
1700,1,NA,Germany
1700,3,NA,Germany
1700,1,1,Germany
1700,5,NA,Germany
1700,1,NA,Germany
1700,1,1,Germany
1700,2,NA,Germany
1700,1,1,Germany
1700,1,NA,Germany
1700,4,3,Germany
1700,1,NA,Germany
1700,4,3,Germany
1700,4,0,Germany
1700,4,NA,Germany
1700,1,0,Germany
1700,1,NA,Germany
1700,1,0,Germany
1700,1,0,Germany
1700,1,0,Germany
1700,1,NA,Germany
1700,1,0,Germany
1700,4,0,Germany
1700,10,0,Germany
1700,1,0,Germany
1700,4,0,Germany
1700,2,2,Germany
1700,1,0,Germany
1700,2,0,Germany
1700,1,NA,Germany
1700,1,0,Germany
1700,2,0,Germany
1700,1,0,Germany
1700,1,NA,Germany
1710,3,NA,Germany
1710,4,NA,Germany
1710,1,NA,Germany
1710,1,1,Germany
1710,1,NA,Germany
1710,1,NA,Germany
1710,1,1,Germany
1710,1,NA,Germany
1710,1,NA,Germany
1710,1,1,Germany
1710,1,NA,Germany
1710,2,2,Germany
1710,1,1,Germany
1710,1,1,Germany
1710,2,NA,Germany
1710,2,NA,Germany
1710,2,NA,Germany
1710,12,2,Germany
1710,1,NA,Germany
1710,1,NA,Germany
1710,7,NA,Germany
1710,1,1,Germany
1710,2,NA,Germany
1710,1,NA,Germany
1710,2,NA,Germany
1710,4,1,Germany
1710,1,NA,Germany
1710,1,NA,Germany
1710,7,NA,Germany
1710,9,NA,Germany
1710,3,1,Germany
1710,1,1,Germany
1710,2,NA,Germany
1710,1,1,Germany
1710,7,NA,Germany
1710,1,1,Germany
1710,22,NA,Germany
1710,2,1,Germany
1710,1,NA,Germany
1710,5,5,Germany
1710,1,NA,Germany
1710,1,NA,Germany
1710,1,NA,Germany
1710,1,NA,Germany
1710,1,1,Germany
1710,1,NA,Germany
1710,1,1,Germany
1710,1,NA,Germany
1710,1,0,Germany
1710,1,0,Germany
1710,1,NA,Germany
1710,1,NA,Germany
1710,5,0,Germany
1710,1,0,Germany
1710,1,1,Germany
1710,2,NA,Germany
1710,5,0,Germany
1720,1,NA,Germany
1720,6,NA,Germany
1720,8,NA,Germany
1720,1,1,Germany
1720,5,NA,Germany
1720,2,NA,Germany
1720,1,NA,Germany
1720,1,NA,Germany
1720,1,1,Germany
1720,1,NA,Germany
1720,1,1,Germany
1720,1,1,Germany
1720,11,11,Germany
1720,6,NA,Germany
1720,1,NA,Germany
1720,1,1,Germany
1720,2,NA,Germany
1720,1,1,Germany
1720,13,NA,Germany
1720,3,NA,Germany
1720,5,NA,Germany
1720,5,5,Germany
1720,1,1,Germany
1720,1,1,Germany
1720,2,2,Germany
1720,2,1,Germany
1720,1,NA,Germany
1720,1,NA,Germany
1720,1,NA,Germany
1720,1,NA,Germany
1720,1,NA,Germany
1720,1,1,Germany
1720,31,NA,Germany
1720,2,NA,Germany
1720,1,NA,Germany
1720,1,1,Germany
1720,2,NA,Germany
1720,1,1,Germany
1720,1,1,Germany
1720,7,NA,Germany
1720,14,4,Germany
1720,1,NA,Germany
1720,1,NA,Germany
1720,1,NA,Germany
1720,1,NA,Germany
1720,1,1,Germany
1720,4,0,Germany
1720,1,0,Germany
1730,1,1,Germany
1730,3,3,Germany
1730,1,1,Germany
1730,1,NA,Germany
1730,1,NA,Germany
1730,1,NA,Germany
1730,4,NA,Germany
1730,1,NA,Germany
1730,4,NA,Germany
1730,1,NA,Germany
1730,1,NA,Germany
1730,1,NA,Germany
1730,2,0,Germany
1730,1,0,Germany
1740,1,1,Germany
1740,1,NA,Germany
1740,1,NA,Germany
1740,2,NA,Germany
1740,1,NA,Germany
1740,1,NA,Germany
1740,1,NA,Germany
1740,1,NA,Germany
1740,1,1,Germany
1740,1,NA,Germany
1740,2,NA,Germany
1740,1,1,Germany
1740,3,NA,Germany
1740,3,2,Germany
1740,1,1,Germany
1740,2,0,Germany
1750,1,NA,Germany
1750,1,NA,Germany
1750,1,NA,Germany
1750,1,1,Germany
1750,1,NA,Germany
1750,1,1,Germany
1750,2,NA,Germany
1750,2,1,Germany
1750,1,NA,Germany
1750,2,NA,Germany
1750,1,NA,Germany
1750,1,NA,Germany
1750,1,1,Germany
1750,1,NA,Germany
1750,1,NA,Germany
1750,3,NA,Germany
1750,1,NA,Germany
1750,1,1,Germany
1750,1,1,Germany
1750,1,NA,Germany
1750,1,NA,Germany
1750,3,0,Germany
1760,1,NA,Germany
1760,1,NA,Germany
1760,1,1,Germany
1770,1,NA,Germany
1770,1,NA,Germany
1770,4,NA,Germany
1770,1,1,Germany
1790,1,NA,Germany
1790,1,NA,Germany
1490,1,NA,Austria
1600,1,NA,Austria
1620,1,1,Austria
1640,1,NA,Austria
1680,1,NA,Austria
1670,1,NA,Germany
1670,4,NA,Germany
1700,7,NA,Germany
1570,15,NA,France
1570,3,NA,France
1570,1,NA,France
1570,1,NA,France
1570,2,NA,France
1570,2,NA,France
1570,2,NA,France
1570,2,NA,France
1570,2,NA,France
1570,2,NA,France
1570,2,NA,France
1570,2,NA,France
1570,2,NA,France
1570,1,NA,France
1570,1,NA,France
1570,3,NA,France
1570,1,NA,France
1570,1,NA,France
1580,62,NA,France
1580,11,NA,France
1580,6,NA,France
1580,5,NA,France
1580,10,NA,France
1580,7,NA,France
1580,8,NA,France
1580,7,NA,France
1580,7,NA,France
1580,9,NA,France
1580,10,NA,France
1580,6,NA,France
1580,7,NA,France
1580,4,NA,France
1580,3,NA,France
1580,12,NA,France
1580,5,NA,France
1580,5,NA,France
1580,2,NA,France
1580,1,NA,France
1580,1,NA,France
1590,80,NA,France
1590,14,NA,France
1590,8,NA,France
1590,6,NA,France
1590,13,NA,France
1590,9,NA,France
1590,10,NA,France
1590,9,NA,France
1590,9,NA,France
1590,12,NA,France
1590,13,NA,France
1590,8,NA,France
1590,9,NA,France
1590,5,NA,France
1590,4,NA,France
1590,16,NA,France
1590,6,NA,France
1590,6,NA,France
1590,2,NA,France
1590,1,NA,France
1590,2,NA,France
1600,85,NA,France
1600,15,NA,France
1600,8,NA,France
1600,7,NA,France
1600,14,NA,France
1600,10,NA,France
1600,11,NA,France
1600,10,NA,France
1600,10,NA,France
1600,12,NA,France
1600,14,NA,France
1600,9,NA,France
1600,9,NA,France
1600,5,NA,France
1600,4,NA,France
1600,17,NA,France
1600,7,NA,France
1600,7,NA,France
1600,3,NA,France
1600,1,NA,France
1600,2,NA,France
1610,82,NA,France
1610,14,NA,France
1610,8,NA,France
1610,6,NA,France
1610,13,NA,France
1610,9,NA,France
1610,10,NA,France
1610,10,NA,France
1610,9,NA,France
1610,12,NA,France
1610,13,NA,France
1610,9,NA,France
1610,9,NA,France
1610,5,NA,France
1610,4,NA,France
1610,16,NA,France
1610,7,NA,France
1610,6,NA,France
1610,3,NA,France
1610,1,NA,France
1610,2,NA,France
1620,60,NA,France
1620,10,NA,France
1620,6,NA,France
1620,5,NA,France
1620,10,NA,France
1620,7,NA,France
1620,7,NA,France
1620,7,NA,France
1620,7,NA,France
1620,9,NA,France
1620,10,NA,France
1620,6,NA,France
1620,7,NA,France
1620,4,NA,France
1620,3,NA,France
1620,12,NA,France
1620,5,NA,France
1620,5,NA,France
1620,2,NA,France
1620,1,NA,France
1620,1,NA,France
1570,1,NA,Germany
1580,3,NA,Germany
1590,3,NA,Germany
1600,4,NA,Germany
1610,3,NA,Germany
1620,2,NA,Germany
1500,1,1,Belgium
1500,1,1,Belgium
1500,1,1,Belgium
1510,2,0,Belgium
1510,1,NA,Belgium
1510,1,NA,Belgium
1510,2,NA,Belgium
1510,1,1,Belgium
1510,1,0,Belgium
1510,1,1,Belgium
1510,1,1,Belgium
1510,1,1,Belgium
1510,1,NA,Belgium
1510,1,0,Belgium
1510,2,NA,Belgium
1510,2,0,Belgium
1510,1,0,Belgium
1520,1,1,Belgium
1520,1,NA,Belgium
1520,1,1,Belgium
1520,1,NA,Belgium
1520,1,0,Belgium
1520,1,0,Belgium
1520,1,1,Belgium
1520,1,1,Belgium
1520,1,1,Belgium
1520,1,0,Belgium
1520,1,1,Belgium
1520,1,0,Belgium
1520,1,0,Belgium
1520,1,0,Belgium
1520,1,1,Belgium
1520,1,NA,Belgium
1520,1,1,Belgium
1520,1,1,Belgium
1520,1,0,Belgium
1520,1,NA,Belgium
1520,1,0,Belgium
1530,1,0,Belgium
1530,1,0,Belgium
1530,1,1,Belgium
1530,1,1,Belgium
1530,1,0,Belgium
1530,1,NA,Belgium
1530,1,0,Belgium
1530,1,0,Belgium
1530,1,0,Belgium
1530,1,0,Belgium
1530,1,0,Belgium
1540,1,NA,Belgium
1540,1,NA,Belgium
1540,1,0,Belgium
1540,1,1,Belgium
1540,1,NA,Belgium
1540,1,NA,Belgium
1540,1,NA,Belgium
1540,1,0,Belgium
1540,1,NA,Belgium
1540,1,1,Belgium
1540,1,0,Belgium
1540,1,1,Belgium
1540,1,1,Belgium
1540,1,1,Belgium
1540,1,0,Belgium
1540,1,1,Belgium
1540,1,0,Belgium
1540,1,1,Belgium
1540,1,1,Belgium
1540,1,0,Belgium
1540,1,NA,Belgium
1540,1,1,Belgium
1540,1,1,Belgium
1540,1,0,Belgium
1540,1,NA,Belgium
1540,1,0,Belgium
1540,1,0,Belgium
1540,1,NA,Belgium
1540,1,NA,Belgium
1540,1,NA,Belgium
1540,1,NA,Belgium
1540,1,NA,Belgium
1540,1,1,Belgium
1550,1,0,Belgium
1550,1,1,Belgium
1550,1,1,Belgium
1550,1,0,Belgium
1550,1,0,Belgium
1550,1,0,Belgium
1550,1,NA,Belgium
1550,1,1,Belgium
1550,1,NA,Belgium
1550,1,NA,Belgium
1550,1,1,Belgium
1550,1,NA,Belgium
1550,1,NA,Belgium
1550,1,0,Belgium
1550,1,1,Belgium
1550,1,0,Belgium
1550,1,1,Belgium
1550,1,1,Belgium
1550,1,0,Belgium
1550,1,NA,Belgium
1550,1,1,Belgium
1550,1,NA,Belgium
1550,1,1,Belgium
1550,1,0,Belgium
1550,1,0,Belgium
1550,1,NA,Belgium
1550,1,1,Belgium
1550,1,1,Belgium
1550,1,1,Belgium
1550,1,NA,Belgium
1550,1,NA,Belgium
1550,1,NA,Belgium
1550,2,NA,Belgium
1550,1,NA,Belgium
1550,1,1,Belgium
1550,1,NA,Belgium
1550,1,0,Belgium
1550,1,NA,Belgium
1550,1,NA,Belgium
1550,1,NA,Belgium
1550,1,0,Belgium
1550,1,0,Belgium
1560,1,0,Belgium
1560,1,0,Belgium
1560,1,1,Belgium
1560,1,NA,Belgium
1560,1,NA,Belgium
1560,1,0,Belgium
1560,1,0,Belgium
1560,1,0,Belgium
1560,1,0,Belgium
1560,1,0,Belgium
1560,1,0,Belgium
1560,1,1,Belgium
1560,1,0,Belgium
1560,1,1,Belgium
1560,1,0,Belgium
1560,1,1,Belgium
1560,1,0,Belgium
1560,1,0,Belgium
1560,1,0,Belgium
1560,1,1,Belgium
1560,1,0,Belgium
1560,1,0,Belgium
1560,1,1,Belgium
1560,1,0,Belgium
1560,1,1,Belgium
1560,1,1,Belgium
1560,1,0,Belgium
1560,1,1,Belgium
1560,1,1,Belgium
1560,1,NA,Belgium
1560,1,NA,Belgium
1560,1,0,Belgium
1560,1,1,Belgium
1560,1,1,Belgium
1560,1,1,Belgium
1570,1,1,Belgium
1570,1,0,Belgium
1570,1,0,Belgium
1570,1,0,Belgium
1570,1,0,Belgium
1570,1,1,Belgium
1570,1,0,Belgium
1570,1,1,Belgium
1570,1,1,Belgium
1570,1,1,Belgium
1570,1,1,Belgium
1570,1,0,Belgium
1580,1,0,Belgium
1580,1,NA,Belgium
1580,1,NA,Belgium
1580,1,NA,Belgium
1580,1,NA,Belgium
1580,1,NA,Belgium
1580,1,1,Belgium
1580,1,1,Belgium
1580,1,0,Belgium
1580,1,0,Belgium
1590,1,0,Belgium
1590,1,1,Belgium
1590,1,0,Belgium
1590,1,1,Belgium
1590,1,1,Belgium
1590,1,1,Belgium
1590,1,0,Belgium
1590,1,1,Belgium
1590,1,1,Belgium
1590,1,1,Belgium
1590,1,1,Belgium
1590,1,1,Belgium
1590,1,NA,Belgium
1590,1,1,Belgium
1590,1,1,Belgium
1590,1,1,Belgium
1590,1,0,Belgium
1590,1,1,Belgium
1590,1,1,Belgium
1590,1,0,Belgium
1590,1,NA,Belgium
1590,1,NA,Belgium
1590,1,0,Belgium
1590,1,1,Belgium
1600,1,NA,Belgium
1600,1,0,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,NA,Belgium
1600,1,NA,Belgium
1600,1,1,Belgium
1600,1,0,Belgium
1600,1,NA,Belgium
1600,1,NA,Belgium
1600,1,0,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,NA,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,NA,Belgium
1600,1,NA,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,0,Belgium
1600,1,1,Belgium
1600,1,NA,Belgium
1600,1,0,Belgium
1600,1,NA,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,NA,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,0,Belgium
1600,1,1,Belgium
1600,1,0,Belgium
1600,1,0,Belgium
1600,1,1,Belgium
1600,1,0,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,0,Belgium
1600,1,1,Belgium
1600,1,0,Belgium
1600,1,0,Belgium
1600,1,0,Belgium
1600,1,0,Belgium
1600,1,1,Belgium
1600,1,NA,Belgium
1600,1,NA,Belgium
1600,1,NA,Belgium
1600,1,0,Belgium
1600,1,1,Belgium
1600,1,0,Belgium
1600,1,0,Belgium
1600,1,0,Belgium
1600,1,1,Belgium
1600,1,1,Belgium
1600,1,0,Belgium
1610,1,1,Belgium
1610,1,1,Belgium
1610,1,NA,Belgium
1610,1,NA,Belgium
1610,1,1,Belgium
1610,1,1,Belgium
1610,1,1,Belgium
1610,1,1,Belgium
1610,1,1,Belgium
1610,1,1,Belgium
1610,1,NA,Belgium
1610,1,NA,Belgium
1610,1,1,Belgium
1610,1,1,Belgium
1610,1,1,Belgium
1610,1,0,Belgium
1610,1,0,Belgium
1610,1,0,Belgium
1610,1,0,Belgium
1610,1,0,Belgium
1610,1,1,Belgium
1610,1,1,Belgium
1610,1,0,Belgium
1610,1,0,Belgium
1610,1,0,Belgium
1610,1,0,Belgium
1610,1,0,Belgium
1610,1,0,Belgium
1610,2,NA,Belgium
1610,1,0,Belgium
1610,1,1,Belgium
1610,1,1,Belgium
1610,1,NA,Belgium
1610,1,NA,Belgium
1610,2,NA,Belgium
1610,1,0,Belgium
1610,1,1,Belgium
1610,1,NA,Belgium
1610,1,NA,Belgium
1610,1,NA,Belgium
1610,1,NA,Belgium
1610,1,0,Belgium
1620,1,NA,Belgium
1620,1,1,Belgium
1620,1,1,Belgium
1620,2,NA,Belgium
1620,1,0,Belgium
1620,1,0,Belgium
1620,1,0,Belgium
1620,1,1,Belgium
